customer_id,name,age,tenure_months,pay_cycle,base_income,credit_limit,city,signup_date,rent_amount,util_weekly
C002099,Angela Brown,54,39,biweekly,3378.83,6004.59,Hessberg,2023-09-08,-1271.73,-28.76
C002100,Shane Weaver,29,1,monthly,4423.23,5357.87,North Henryfurt,2023-09-15,-1499.53,-18.6
C002101,Donna Humphrey,30,47,monthly,3309.28,6321.14,Villaport,2023-08-16,-1101.99,-64.02
C002102,Sherry Woods,25,2,biweekly,4573.2,5587.84,Port Jennifer,2023-10-15,-1835.45,-55.3
C002103,Kara Perez,37,1,biweekly,3916.17,4749.4,Martinside,2023-08-24,-1637.48,-44.47
C002104,Laura Hawkins,21,1,monthly,1604.13,1974.95,Karlaburgh,2024-03-19,-438.34,-54.35
C002105,Jessica Smith,53,52,biweekly,2623.2,5747.84,Martinshire,2024-10-08,-821.21,-53.11
C002106,Danielle Shelton,39,17,monthly,4017.88,5671.46,North Danielland,2023-12-02,-1362.13,-27.22
C002107,Christopher Castro,40,11,monthly,5566.28,7229.54,Brittanyland,2023-04-09,-1254.55,-52.33
C002108,Erika Martinez,32,25,monthly,2795.98,4605.18,Dawnchester,2023-05-07,-964.28,-71.63
C002109,Nancy Cherry,22,26,monthly,4184.13,6320.96,East Keithside,2024-09-24,-1515.29,-49.11
C002110,Laurie Sherman MD,37,36,monthly,6032.66,9039.2,Collinschester,2024-03-19,-1528.55,-73.07
C002111,Rebecca Bennett,34,9,monthly,4432.92,5769.5,Gonzalezview,2023-03-16,-1546.14,-60.9
C002112,Pamela Melton,27,25,monthly,5539.65,7897.58,Port Virginia,2023-11-22,-2186.0,-37.1
C002113,Tamara Wells,40,56,biweekly,4375.72,8050.86,East Rebecca,2024-09-21,-999.65,-66.12
C002114,Brian Wise,23,1,biweekly,4737.33,5734.79,Wilsonfort,2023-08-06,-1600.31,-60.0
C002115,Cheryl Fowler DDS,41,62,biweekly,1559.17,4971.01,Rodriguezbury,2024-03-06,-553.0,-39.77
C002116,Briana Hammond,40,22,monthly,2586.92,4204.3,New Debra,2024-07-20,-677.11,-33.65
C002117,Robert Mccullough,53,16,monthly,4010.18,5612.21,West Antoniomouth,2023-11-02,-728.87,-44.24
C002118,Linda Nichols,24,28,monthly,5351.41,7821.69,South Austinmouth,2024-08-14,-2392.5,-96.12
C002119,Dwayne Phillips,53,4,monthly,3360.26,4232.32,North Michaelview,2024-08-22,-930.99,-37.71
C002120,Morgan Clark,38,1,monthly,4745.37,5744.45,Dianefort,2024-11-26,-1403.28,-24.75
C002121,Jennifer Lowe,42,1,biweekly,3946.97,4786.37,Connieburgh,2023-10-18,-1121.13,-45.06
C002122,Jamie Robinson,47,25,monthly,5252.47,7552.96,West Victoria,2024-05-05,-1717.9,-62.35
C002123,Lisa Coleman,27,37,biweekly,4131.63,6807.96,Leonardton,2024-09-11,-1581.87,-52.45
C002124,Michael Jones,38,1,monthly,3235.6,3932.72,Masonfort,2024-04-07,-1260.59,-74.58
C002125,Christina Crawford,34,41,monthly,5970.95,9215.14,Palmershire,2024-08-02,-1994.19,-51.32
C002126,Michael Williamson,20,1,monthly,3807.12,4618.54,West Amandachester,2023-05-23,-1472.0,-32.59
C002127,Robert Clark,23,10,monthly,6044.53,7753.43,Allenmouth,2023-05-19,-1324.38,-56.47
C002128,Nicholas Bell,40,35,monthly,4145.16,6724.19,Tracyborough,2023-12-07,-1505.03,-55.49
C002129,Brenda Kline,44,39,monthly,2465.06,4908.08,Lynchview,2023-03-16,-782.18,-61.01
C002130,Lindsey Walker,32,13,monthly,5895.89,7725.07,East Jamesmouth,2023-05-04,-1119.5,-41.2
C002131,Michael Molina,32,41,biweekly,5794.71,9003.65,Lake Kayleetown,2023-04-16,-1993.87,-46.85
C002132,Tammy Romero,37,22,biweekly,3070.5,4784.6,Lake Donaldside,2024-07-21,-1088.55,-78.3
C002133,Kevin Mendoza,50,33,biweekly,2445.73,4584.88,Toddtown,2024-02-08,-516.88,-64.5
C002134,Melissa Owens,26,20,biweekly,1712.66,3055.19,North Mary,2023-09-17,-552.04,-70.62
C002135,Bruce Lopez,23,22,monthly,2958.03,4649.64,New Jessicaborough,2024-03-05,-905.82,-80.69
C002136,Brianna Mayo,47,16,biweekly,4924.75,6709.7,Port Georgeton,2023-12-07,-1303.21,-72.17
C002137,Anna Moore,47,1,monthly,4586.48,5553.78,East John,2024-07-28,-1598.82,-54.92
C002138,Victor Lopez,56,17,monthly,4243.99,5942.79,Normanport,2023-06-04,-1479.74,-118.17
C002139,Robin Frazier,27,39,monthly,4681.0,7567.2,North Toddtown,2023-11-24,-1902.33,-54.3
C002140,Michelle Hamilton,56,34,monthly,4292.34,6850.81,Jacobschester,2023-06-05,-1451.3,-51.21
C002141,Beth Williams,23,33,monthly,4306.47,6817.77,Port Carla,2024-01-06,-1706.17,-69.82
C002142,Maria Sims,41,37,monthly,5087.48,7954.98,Richardview,2023-12-11,-1879.93,-56.5
C002143,Miss Hannah Bailey MD,40,48,monthly,3380.26,6456.31,South Keithton,2023-08-13,-866.53,-76.98
C002144,Diana Figueroa,41,30,monthly,2484.5,4481.4,Steveland,2023-10-19,-761.56,-37.3
C002145,Kathleen Hernandez MD,30,23,biweekly,2182.8,3769.36,New Toddmouth,2023-12-07,-838.65,-29.97
C002146,John Cline,46,33,monthly,3225.37,5520.44,Contrerasshire,2024-11-11,-1330.93,-58.03
C002147,Robert Aguilar,31,20,monthly,1248.93,2498.72,Roberthaven,2024-10-22,-413.94,-28.36
C002148,James Williamson,55,22,monthly,5048.92,7158.7,East Eric,2023-09-03,-1805.23,-93.18
C002149,Janet Horton,42,66,monthly,2534.18,6341.01,Lake Caroline,2023-09-19,-1080.46,-52.64
C002150,Kelly Smith,46,30,monthly,4382.71,6759.26,West Kenneth,2023-09-24,-1846.2,-54.7
C002151,James Durham,22,43,monthly,3641.16,6519.4,Campbellside,2023-11-04,-1255.18,-74.29
C002152,Shelby Church,34,47,biweekly,5163.76,8546.52,Kaiserville,2023-04-13,-2457.37,-18.6
C002153,Holly Thomas,55,50,biweekly,3833.79,7100.54,Lake Wendyshire,2024-09-04,-901.83,-42.9
C002154,Kenneth Roth,34,32,biweekly,7464.61,10557.53,Port Stevenfurt,2024-01-25,-2283.39,-68.52
C002155,Martin Michael,32,68,monthly,5764.56,10317.47,Bensonmouth,2024-06-06,-2150.8,-62.07
C002156,Mary Mccormick,41,42,biweekly,4212.24,7154.69,West Megan,2024-10-10,-1286.59,-22.32
C002157,Jordan Johnson,41,47,monthly,5981.54,9527.84,Port Melissahaven,2024-09-11,-2342.39,-71.72
C002158,Douglas Thompson,31,9,monthly,4989.11,6436.94,North Anna,2024-11-13,-1979.84,-20.12
C002159,Susan Solomon,47,3,monthly,2629.96,3305.96,Huntview,2024-06-18,-718.97,-37.41
C002160,Casey Wyatt,32,26,monthly,4334.97,6501.96,Russochester,2024-07-19,-1437.79,-43.92
C002161,Dr. Amanda Hart,55,37,monthly,3749.11,6348.94,New Stevenshire,2024-07-01,-983.9,-26.4
C002162,Timothy Diaz,29,31,monthly,4868.71,7392.45,Martinview,2024-11-16,-2215.15,-70.36
C002163,Edgar Hanson,36,16,monthly,4732.55,6479.06,Kennethshire,2023-09-26,-1374.11,-36.01
C002164,Maria May,41,34,biweekly,2720.59,4964.71,Toddtown,2024-08-24,-719.98,-37.67
C002165,Tracy Carr,25,12,monthly,5752.7,7503.24,New Michael,2023-11-19,-1764.77,-68.53
C002166,Sheila Morrison,45,42,monthly,5775.24,9030.29,Michaelstad,2024-05-17,-1476.19,-56.53
C002167,Matthew Brewer,22,29,monthly,4509.4,6861.28,Ellisbury,2024-07-08,-1003.98,-66.26
C002168,Mitchell Medina,19,38,biweekly,2719.28,5163.13,East Mirandaburgh,2023-11-05,-709.13,-49.27
C002169,George Miller,32,12,monthly,3596.97,4916.37,Port Davidfort,2023-05-04,-790.5,-45.43
C002170,Amanda Hernandez,31,29,biweekly,5853.45,8474.14,East Joseph,2023-08-31,-1775.25,-72.86
C002171,Victor Taylor,25,1,monthly,4274.95,5179.94,Lake Darryl,2023-11-09,-1334.93,-44.02
C002172,Cassandra Torres,45,40,monthly,6044.34,9253.21,Ronaldstad,2023-11-20,-1310.83,-38.05
C002173,Dr. Brittany Thompson,38,20,monthly,5026.41,7031.69,Lake Whitneyland,2023-03-12,-1918.84,-67.72
C002174,Edward Greene,51,27,biweekly,5722.23,8216.68,Coxview,2024-11-13,-1725.72,-63.28
C002175,Robin Williams,31,11,monthly,3552.18,4812.62,Carlaport,2023-05-25,-859.97,-95.16
C002176,William Johnson MD,40,64,monthly,3758.56,7710.27,New Prestonstad,2023-06-01,-1128.98,-44.78
C002177,Carrie Chen,25,4,biweekly,2816.49,3579.78,New Mitchellfort,2024-07-07,-767.88,-38.01
C002178,Rebekah Mercado,33,67,monthly,4829.66,9145.59,East Billy,2023-11-01,-1826.04,-88.9
C002179,Aaron Garrett,51,34,monthly,5764.78,8617.74,Mcbridemouth,2023-03-31,-1706.18,-77.84
C002180,Kelli Lyons,39,29,biweekly,3729.25,5925.1,Kevinton,2024-08-11,-1053.13,-65.22
C002181,Elizabeth Cummings,43,36,biweekly,3339.28,5807.14,East Tinaview,2024-01-05,-1709.94,-63.12
C002182,Phillip Gutierrez,27,31,monthly,2951.64,5091.97,Lake Brendaport,2023-09-27,-778.58,-55.87
C002183,Susan Patterson,43,21,biweekly,5344.52,7463.43,West Nathanview,2024-11-28,-1297.75,-44.89
C002184,Ronald Jones,27,54,monthly,1524.4,4529.28,Daviesmouth,2024-05-16,-571.07,-69.85
C002185,Megan Callahan,48,24,monthly,5693.97,8032.76,Brianfort,2023-09-01,-1198.19,-38.66
C002186,Timothy Jones,19,71,monthly,5288.71,9896.45,Flemingshire,2024-04-09,-1156.65,-59.83
C002187,Patrick Thomas,30,9,monthly,5151.14,6631.37,Lake Sarahfurt,2024-06-04,-1212.89,-56.9
C002188,Christina Anderson,50,48,monthly,3334.15,6400.98,Roseside,2024-08-14,-1170.97,-53.23
C002189,Alyssa Hernandez,59,22,monthly,4999.67,7099.61,South Victorstad,2023-11-10,-1624.48,-37.53
C002190,Scott Carter,38,32,monthly,3587.34,5904.81,East Davidshire,2023-04-30,-1260.11,-87.54
C002191,Sarah Ford,26,37,monthly,4907.07,7738.48,Lake Edward,2024-05-01,-1795.13,-34.34
C002192,James Tucker,33,17,monthly,3989.02,5636.82,Annton,2024-08-28,-1393.89,-87.23
C002193,Larry Rogers,19,48,monthly,5766.63,9319.96,Lake Paul,2023-05-24,-1693.93,-40.26
C002194,William Porter,34,39,monthly,6043.82,9202.58,Jackchester,2024-04-11,-2714.31,-72.25
C002195,Christina Cruz,44,32,monthly,4641.46,7169.75,South Carrie,2023-10-20,-1706.18,-79.7
C002196,Anna Hall,35,34,monthly,4493.93,7092.72,South Brettchester,2023-10-10,-1542.0,-41.21
C002197,James Wright,30,39,monthly,3320.22,5934.27,Burnettberg,2024-01-18,-699.08,-54.71
C002198,Justin Singleton,36,23,monthly,5488.84,7736.61,North Tonyabury,2023-10-23,-1519.36,-41.03
C002199,Sarah Lynch,27,14,biweekly,4968.2,6661.84,West Lauraton,2024-07-31,-1684.78,-65.09
C002200,Laura Roth DVM,40,56,monthly,6413.78,10496.53,New Cynthia,2024-04-11,-1882.03,-50.24
C002201,Melissa Brewer,28,5,monthly,2902.86,3733.43,Juliaville,2024-05-04,-1072.74,-37.71
C002202,Kelly Wallace,30,36,monthly,3366.5,5839.8,New Jason,2024-08-14,-1047.42,-73.26
C002203,Chelsey Nixon,49,23,monthly,4163.1,6145.72,Crawfordchester,2023-09-10,-1473.39,-51.06
C002204,Corey Simmons,35,68,biweekly,5251.08,9701.29,Port David,2023-11-16,-2073.28,-91.83
C002205,Jim Mckay,50,42,monthly,2515.79,5118.94,Josephstad,2023-03-26,-1059.51,-45.27
C002206,Eric Middleton,39,21,biweekly,4663.8,6646.56,Dawnchester,2023-06-28,-1816.88,-69.22
C002207,Teresa Rose,42,39,monthly,4346.32,7165.58,North Johnport,2023-06-02,-1719.15,-44.81
C002208,Lisa Schultz,19,21,monthly,5928.76,8164.51,Christyshire,2024-04-30,-2122.63,-36.13
C002209,Kristen Moore,33,33,monthly,4835.72,7452.87,Wattstown,2023-03-29,-2090.56,-34.0
C002210,Deanna Brown,46,24,biweekly,2776.01,4531.21,Port Ianborough,2024-02-03,-837.69,-42.64
C002211,Kelsey Mcclure,42,35,biweekly,4169.98,6753.98,West Kellychester,2023-08-04,-1300.43,-53.66
C002212,Stephen Hernandez,23,1,biweekly,2378.61,2904.33,Ruizfort,2024-08-05,-494.52,-53.95
C002213,Collin Coleman,49,1,monthly,4310.2,5222.24,Vaughanton,2023-03-10,-931.12,-59.76
C002214,Cassandra Bailey,32,59,monthly,2975.62,6520.75,Douglasland,2023-10-12,-848.12,-18.6
C002215,Andre Wilkinson,43,36,biweekly,5766.0,8719.2,Doughertystad,2024-06-11,-864.9,-42.42
C002216,Lori Holt,39,17,monthly,4629.58,6405.5,Rodneymouth,2023-08-16,-1328.6,-39.28
C002217,Bryan Allen,23,5,monthly,6050.52,7510.62,Justinmouth,2023-12-20,-1802.89,-64.53
C002218,James Wright,37,18,monthly,4235.26,5982.31,Juliemouth,2024-06-21,-1541.17,-78.3
C002219,William Brown,31,28,monthly,6783.59,9540.31,Christopherhaven,2024-02-27,-1998.77,-40.07
C002220,Ethan Gilbert,42,58,monthly,5070.8,8984.96,Port Jasonside,2024-12-06,-2302.43,-57.11
C002221,Christopher Sherman,35,22,biweekly,3378.07,5153.68,Stevenville,2023-12-11,-1116.62,-62.78
C002222,Elizabeth Williams,52,21,biweekly,4580.58,6546.7,Reyesport,2024-04-30,-1163.28,-18.6
C002223,Rhonda Santiago,52,47,biweekly,4662.82,7945.38,Lisamouth,2024-03-12,-1717.47,-67.13
C002224,Ronald Middleton,33,58,biweekly,3415.22,6998.26,New Diamondland,2023-05-16,-1426.3,-68.59
C002225,Erin Thomas,19,45,monthly,3081.25,5947.5,New Zacharyfort,2023-04-16,-938.49,-46.1
C002226,Brett Robertson,30,36,monthly,5266.31,8119.57,South Brendahaven,2023-04-25,-1618.82,-43.69
C002227,Daniel Ayala,47,10,monthly,1663.31,2495.97,Port Carly,2024-06-27,-480.46,-38.19
C002228,Bruce Silva,45,29,monthly,4474.74,6819.68,Nicoleview,2024-01-28,-1587.22,-71.05
C002229,Denise Kelly,44,28,biweekly,2480.13,4376.16,Port Anthonymouth,2024-11-11,-911.0,-52.32
C002230,Erik Montgomery,37,8,monthly,3246.42,4295.7,Port Lindsayfort,2024-01-29,-688.43,-46.72
C002231,Kimberly Coleman,38,22,monthly,5419.83,7603.8,Dianatown,2024-09-05,-1956.57,-25.98
C002232,Jason Schmitt,40,47,monthly,2564.01,5426.81,Lesterland,2024-09-14,-1072.53,-57.78
C002233,Zachary Perez,31,1,biweekly,3337.58,4055.09,Lake Brenda,2023-07-31,-663.44,-72.05
C002234,Warren Berry,24,13,monthly,4712.87,6305.44,Lake Mark,2024-07-25,-1750.11,-68.8
C002235,Karen Espinoza,47,1,biweekly,4922.57,5957.08,West Rachelmouth,2023-09-13,-2127.68,-38.26
C002236,Miguel Ali,36,32,biweekly,3727.09,6072.51,Cliffordborough,2023-09-17,-1503.99,-59.48
C002237,Matthew Ellis,34,25,biweekly,4305.6,6416.72,Kristenland,2023-05-11,-2245.03,-36.75
C002238,Wendy Sullivan,25,22,monthly,4131.32,6057.59,East Richardfurt,2024-01-24,-1227.53,-89.6
C002239,Mark Patterson,45,7,monthly,3909.25,5041.1,Pricemouth,2024-05-12,-1751.05,-38.56
C002240,Emily Cohen,53,15,monthly,3711.7,5204.04,New Lori,2023-09-02,-850.11,-32.14
C002241,Rebecca Jones,26,53,monthly,4870.89,8495.07,North Susan,2024-10-08,-1501.98,-92.8
C002242,Kristin Fox,41,6,monthly,5833.46,7300.15,New Danielborough,2023-10-05,-1906.05,-72.37
C002243,James Taylor,39,30,monthly,4256.83,6608.19,Stoneburgh,2023-05-28,-1003.38,-18.6
C002244,Brian Scott,31,10,monthly,4439.71,5827.65,Leeland,2024-03-06,-1636.12,-18.6
C002245,Tara Chavez,42,1,biweekly,4224.24,5119.09,New Lauraside,2023-12-24,-1663.31,-18.6
C002246,Patricia Anderson,27,54,monthly,3723.62,7168.35,East Melissafurt,2023-04-05,-1249.89,-58.18
C002247,Ebony Caldwell,25,19,monthly,6454.16,8694.99,Theresaville,2024-09-15,-2219.83,-47.99
C002248,Catherine Arroyo,27,54,monthly,5070.74,8784.88,Davistown,2024-12-03,-1973.67,-19.14
C002249,Cynthia Sullivan,36,14,monthly,4450.16,6040.2,Lake Lisaside,2023-08-26,-1615.62,-34.75
C002250,Jon Hunter,25,25,monthly,4534.51,6691.41,Sandersmouth,2023-11-02,-1692.32,-18.71
C002251,Amber Aguilar,30,7,monthly,3058.84,4020.6,South David,2023-07-08,-823.1,-68.58
C002252,Michael Berry,29,30,monthly,3978.73,6274.48,Lake Bryan,2023-12-31,-953.65,-46.24
C002253,Brendan Novak,39,27,monthly,5734.1,8230.92,Rickyberg,2024-02-26,-1637.47,-84.08
C002254,Michelle Hawkins,45,1,biweekly,3414.43,4147.32,New Jamiefurt,2024-11-19,-1369.19,-26.36
C002255,David Jones,41,51,monthly,3209.38,6401.26,East Annstad,2024-07-29,-763.4,-24.02
C002256,David Alexander,47,24,monthly,4438.08,6525.7,Ryanton,2023-10-16,-1968.24,-52.84
C002257,Daniel Potter,19,46,monthly,2066.97,4780.36,Port Bonniemouth,2024-01-15,-526.59,-36.98
C002258,Brian Holland,35,24,monthly,3901.63,5881.95,Hernandezburgh,2024-01-12,-1408.44,-18.63
C002259,Karen Holloway,41,1,biweekly,5119.74,6193.68,Johnfort,2023-07-28,-2258.61,-55.88
C002260,James Hernandez,42,11,biweekly,3307.84,4519.41,Matthewmouth,2023-08-23,-1174.91,-52.14
C002261,Michael Rangel,32,5,monthly,3951.99,4992.38,West Drew,2023-08-10,-1495.87,-66.01
C002262,Maria Velasquez,48,45,biweekly,3318.03,6231.64,Barronview,2024-01-28,-922.77,-65.26
C002263,Vanessa Bennett MD,52,30,monthly,5910.7,8592.84,East Bobbyborough,2023-06-13,-1872.35,-41.28
C002264,Meghan Gonzalez,28,5,monthly,3564.02,4526.82,Stevenmouth,2024-03-26,-1073.92,-39.72
C002265,Julie Lopez,29,28,monthly,2165.52,3998.62,Timothytown,2023-05-27,-665.58,-56.84
C002266,Teresa Flores,24,20,monthly,6443.63,8732.35,Nelsonmouth,2024-11-03,-1487.07,-23.36
C002267,Christine Gallagher,34,26,biweekly,4669.7,6903.64,Gomezfort,2023-12-08,-989.17,-71.05
C002268,Matthew Armstrong,22,1,biweekly,4604.79,5575.75,East Andrewburgh,2023-05-31,-1341.62,-59.3
C002269,Sarah Ritter,43,33,biweekly,5620.98,8395.17,New Patricia,2023-10-16,-2016.89,-18.6
C002270,Robert Johnson,41,24,biweekly,5091.73,7310.07,Fordshire,2024-09-24,-2241.02,-31.16
C002271,Mary Franklin,33,48,monthly,1200.0,3840.0,South Mindyland,2023-11-18,-334.37,-53.84
C002272,Donald Thompson,55,18,monthly,4708.83,6550.6,East Allisonside,2024-11-09,-1439.79,-63.47
C002273,Brendan Johnson,32,11,biweekly,6109.1,7880.91,Nicolebury,2023-04-24,-2006.91,-47.47
C002274,Jared Adams,36,7,biweekly,6449.44,8089.33,West Melissa,2023-10-08,-967.42,-69.41
C002275,Kimberly Phillips,33,5,monthly,4594.34,5763.21,Karenville,2023-06-19,-1484.7,-35.11
C002276,Kevin Garcia,32,14,monthly,4278.63,5834.35,North Maryborough,2023-09-04,-1325.23,-50.77
C002277,Travis Peters,42,38,biweekly,2992.61,5491.13,South Allison,2024-05-26,-945.05,-67.9
C002278,James Flores,30,1,monthly,4763.23,5765.88,Lake Victoria,2023-05-16,-1084.2,-55.19
C002279,Christina White,39,63,biweekly,2171.81,5756.17,Allenborough,2024-10-17,-866.91,-40.6
C002280,Todd Brooks,50,46,monthly,3590.2,6608.24,North Annettebury,2024-05-08,-1238.21,-52.42
C002281,Robert Schmidt,33,21,monthly,5097.4,7166.88,New Phillip,2024-02-27,-1968.55,-27.88
C002282,Janet Woods,43,55,monthly,4885.61,8612.74,Diazfurt,2023-10-19,-1749.89,-71.8
C002283,Deborah Boyd,40,20,biweekly,4371.78,6246.13,Robertfort,2024-01-17,-1415.5,-21.21
C002284,Zachary Reed,41,21,monthly,3551.22,5311.46,Donmouth,2023-07-05,-1179.5,-34.94
C002285,Daniel Hernandez,37,54,monthly,3762.53,7215.04,New Lauramouth,2024-03-14,-1468.63,-46.23
C002286,Lisa Richardson,19,1,monthly,4914.93,5947.92,Petersland,2024-03-22,-1155.52,-104.85
C002287,Anthony Jenkins,45,34,monthly,3588.99,6006.78,Saraview,2023-07-21,-1425.38,-58.58
C002288,Stefanie Hicks,35,29,monthly,2592.64,4561.16,Lake Robertberg,2024-01-11,-830.98,-76.46
C002289,Adam Hubbard,29,22,monthly,4116.17,6039.4,North Keithport,2024-09-06,-1425.89,-30.44
C002290,Patricia Hart,38,18,monthly,5654.67,7685.6,Josephbury,2023-04-01,-2237.04,-102.03
C002291,Monica Townsend,41,34,monthly,3943.93,6432.72,South Kendraburgh,2024-09-11,-1297.03,-84.62
C002292,David Lopez,35,47,monthly,6913.18,10645.82,Samanthastad,2023-11-17,-2384.46,-42.08
C002293,Michael Odonnell,27,40,biweekly,4723.41,7668.1,South Austinfurt,2024-06-05,-1897.42,-54.14
C002294,Robert Coleman,40,8,biweekly,3078.09,4093.71,Lake Tomview,2024-10-30,-586.48,-29.42
C002295,Christopher Wilson,40,8,biweekly,5392.93,6871.51,New Shawn,2024-01-23,-1625.93,-51.13
C002296,Michael Mccoy,37,28,monthly,6896.83,9676.2,Donnaport,2024-10-01,-2788.66,-69.08
C002297,Joseph Lewis,25,3,biweekly,1971.23,2515.47,Lake Timothy,2024-09-26,-604.98,-58.33
C002298,Scott Chase,49,38,monthly,4183.05,6919.66,East Todd,2024-06-13,-909.55,-24.5
C002299,James Lamb,37,33,monthly,5732.72,8529.26,Medinaborough,2024-01-07,-1445.84,-40.47
C002300,Mark Perry,30,38,biweekly,2291.8,4650.16,Johnstad,2023-05-17,-513.27,-56.97
C002301,Amy Lawson,33,42,monthly,3291.17,6049.41,Terrellview,2023-05-14,-928.19,-65.56
C002302,Andrew Morales,43,51,monthly,5615.28,9288.34,Anitaborough,2024-09-15,-2350.83,-37.1
C002303,Jasmine Cannon,32,18,monthly,5640.58,7668.7,New Curtis,2024-01-16,-1010.58,-71.44
C002304,Robert Atkins,38,16,biweekly,4728.81,6474.57,North Luis,2024-09-23,-1053.39,-48.7
C002305,Caroline Gordon,30,6,biweekly,2908.88,3790.66,Odonnellmouth,2023-04-01,-717.89,-77.29
C002306,Christopher Hunt,34,19,monthly,5527.48,7582.98,Brandyfort,2023-03-31,-2126.39,-79.04
C002307,Barbara Olsen,34,38,biweekly,4085.93,6803.11,Lake Crystalchester,2024-04-24,-1643.29,-68.5
C002308,Emily Sutton,36,15,monthly,5437.99,7275.58,Clarkshire,2024-04-09,-2607.32,-39.03
C002309,Bradley Garner,33,5,monthly,4544.71,5703.65,Chapmanmouth,2024-02-08,-1699.89,-63.45
C002310,Kelsey Evans,46,1,monthly,3240.13,3938.16,Lopezton,2024-06-24,-1134.29,-34.64
C002311,Susan Lawson,51,11,biweekly,6328.82,8144.58,Lake Julia,2023-12-12,-2368.19,-52.94
C002312,Michael Roberson,34,53,monthly,2604.01,5774.81,Jacksontown,2023-09-16,-702.35,-29.85
C002313,Dustin Sims,25,18,monthly,5904.56,7985.47,Port Anthony,2023-08-20,-2602.82,-25.93
C002314,Richard Carter,19,15,biweekly,3745.1,5244.12,Port Dannyberg,2024-05-10,-1173.84,-72.21
C002315,Heidi Wilson,30,1,monthly,3613.87,4386.64,South Rachel,2024-10-07,-1087.53,-63.37
C002316,Tyler Allen,24,1,biweekly,2729.61,3325.54,Scottburgh,2024-04-18,-985.48,-18.6
C002317,Jerome Myers,57,24,monthly,1974.04,3568.85,Herringburgh,2023-04-20,-970.85,-70.01
C002318,John Williams,29,16,biweekly,4256.49,5907.79,Jacobborough,2024-02-29,-1675.34,-18.6
C002319,Benjamin Wilson,32,21,biweekly,5272.94,7377.53,Moralesmouth,2023-04-26,-1756.66,-22.21
C002320,Denise Smith,28,7,monthly,5042.09,6400.51,Lake Allisonside,2023-06-22,-1812.63,-31.65
C002321,Willie Munoz,34,11,monthly,5346.15,6965.39,East Amandaberg,2024-08-19,-2180.29,-55.42
C002322,Kenneth Lee,38,21,monthly,3755.89,5557.07,Lake Chelsey,2024-11-21,-1144.46,-77.63
C002323,Alice Henderson,33,30,biweekly,4469.54,6863.45,Lake Angelahaven,2023-04-02,-1899.87,-32.2
C002324,Timothy Martinez,48,34,monthly,4887.7,7565.24,Port Brian,2024-05-18,-1311.24,-70.08
C002325,Tony Smith,49,14,monthly,3563.55,4976.26,Hubbardstad,2024-09-04,-700.8,-46.08
C002326,Ryan Brown,30,32,monthly,4449.68,6939.62,Port Douglas,2024-08-24,-1671.06,-54.55
C002327,Scott Martinez,19,1,monthly,4843.34,5862.0,New Scottshire,2023-03-31,-1406.4,-34.03
C002328,Judy Browning,50,1,biweekly,4405.3,5336.36,Gutierrezburgh,2024-10-09,-1148.78,-61.3
C002329,Alexander Anderson,22,7,monthly,6323.54,7938.25,Gomezhaven,2024-07-05,-1606.61,-39.32
C002330,Lawrence Vaughn,37,14,monthly,4618.18,6241.82,East Amandaville,2024-11-01,-1311.7,-18.6
C002331,Jennifer Phillips,45,34,biweekly,5074.11,7788.93,Jimeneztown,2023-10-18,-1891.96,-66.5
C002332,Lynn Howell,33,1,biweekly,3780.0,4586.0,Davismouth,2023-12-07,-1397.18,-76.02
C002333,Cheryl Stout,40,36,biweekly,3035.32,5442.38,South Jessicaville,2024-10-18,-938.11,-42.73
C002334,Tony Brown,39,6,monthly,4422.22,5606.66,Lake Jessica,2023-10-24,-1217.24,-27.6
C002335,Jennifer Wilson,31,32,monthly,4085.87,6503.04,North Ambershire,2024-05-08,-1250.99,-44.23
C002336,Nicholas Smith,27,11,monthly,4187.86,5575.43,Michaelashire,2024-02-29,-1307.15,-45.11
C002337,Jessica Brown,57,48,biweekly,4049.79,7259.75,South Aprilside,2024-03-19,-1274.51,-76.6
